">Nutrition</b>, u' During Pregnancy",https://www.thebump.com/a/nutrition-during-pregnancy,"**   Zinc   **   How much:  11 g per day   Why:  Zinc is linked to a lowered risk of preterm delivery, low birth weight, and prolonged labor. It prevents intrauterine growth retardation as well.   Try:  Baked beans are a great choice; youll get 1.8 gfor each half-cup serving.   **   Folic acid   **   How much:  600 g per day   Why:  Even before you get pregnant, you should start increasing this one. Doing so cuts your risk of birth defects.   Try:  No midnight cravings for spinach or asparagus? Try an orange for 50 g a pop.   **   Beta carotene   **   How much:  7,700 IU per day   Why:  This improves skin and vision. Plus, it recharges the immune system (you really dont want to get hit with a sinus infection now!). Its also crucial for proper cell and gene development.   Try:  Sweet potatoes deliver 50,000 IU in one cup!   **   Calcium   **   How much:  1,000 mg per day   Why:  Getting enough calcium can reduce the severity and lower the overall risk of preeclampsia, low birth weight, and preterm delivery.   Try:  Yogurt has 450 mg per cup  double milk!   **   Protein   **   How much:  60 to 70 g per day   Why:  Your body needs a lot more protein now to help the fetus grow and ensure that babys hormones and muscles develop properly.   Try:  A lean beef or chicken burger yields 30 g  half your daily requirement!   **   DHA   **   How much:  450 mg per day   Why:  Higher levels of DHA in newborns correspond to higher birth weight. Its also associated with a higher IQ, more advanced motor skills, and fewer emotional and neurological problems later.    Advertisement      Try:  A 4-oz. serving of salmon packs a punch with 130 mg.   **   Iron   **   How much:  27 mg per day   Why:  Not enough can impair babys growth and increase the risk of hypertension, eclampsia, preterm delivery, and low birth weight.   Try:  A bowl of fortified cereal, at 10 mg, provides more than a serving of beef!   **   Vitamin D   **   How much:  200 IU per day   Why:  It helps increase blood circulation in the placenta and aids in calcium absorption.   Try:  Fortified orange juice provides 50 IU per cup, so be sure to drink up!      **   Your Daily Checklist   **   [] Prenatal Vitamin   [] ** Whole Grains and Legumes** (6 or more servings)  Healthy choices: brown rice, wild rice, whole-grain bread, whole-grain cereal, whole-wheat pasta, pita, tortilla, wheat germ, beans, lentils, peanuts, peas   [] Calcium  (4 servings)  Healthy choices:milk, hard cheese, yogurt, collard greens, edamame, sesame seeds, calcium-fortified juice, canned salmon with bones, tofu   [] Yellow, Green and Leafy Veggies and Fruits  (3-4 servings)  Healthy choices: winter squash, spinach, kale, lettuce, broccoli, red bell pepper, carrot, sweet potato, apricot, mango, cantaloupe, papaya   [] Vitamin C  (3 servings)  Healthy choices: (whole or juiced) orange, grapefruit, kiwi, strawberry, blackberry, raspberry, mango, peach, papaya, cantaloupe, honeydew, spinach, bell pepper, broccoli, cauliflower, tomato, avocado   [] Protein  (3 servings)  Healthy choices: poultry, beef, lamb, low-mercury fish and seafood, DHA-enriched eggs, cheese, yogurt, nuts, peanut butter, beans, tofu, edamame, soy pasta   [] Iron  (3 servings)  Healthy choices: beef, duck, sardines, spinach, dried fruit, beans, soy products, pumpkin seeds, barley, oat bran   [] Other Veggies and Fruits  (1-2 servings)  Healthy choices: green bean, zucchini, mushroom, corn, potato, apple, pear, banana, cherry, blueberry, avocado    Advertisement      [] Fats  (roughly 4 servings)  Healthy choices: peanut butter, avocado, sour cream, cream cheese, cream, salad dressing, oil, butter, mayonnaise   [] Fluids  (at least 8 servings of 8 ounces)  Healthy choices: water, juice   Plus, more from The Bump:   10 Pregnancy Super Foods   Your Pregnancy Shopping List   7 Healthy Meal Ideas for Pregnancy   *updated Jan 16, 2013    PHOTO: Melanie Acevedo                                 Related Video"
"Checklist: Daily ', <b>Nutrition</b",https://www.thebump.com/a/checklist-daily-nutrition,"Keep track of your daily intake to make sure you (and baby!) get all the nutrients you need.     Prenatal Vitamin     Whole Grains and Legumes  (6 or more servings)  Try: brown rice, wild rice, whole-grain bread, whole-grain cereal, whole-wheat pasta, pita, tortilla, wheat germ, beans, lentils, peanuts, peas, quinoa, millet     Calcium  (4 servings)  Try: low-fat milk, hard cheese, yogurt, collard greens, edamame, sesame seeds, calcium-fortified juice, canned salmon with bones, tofu     Yellow, Green and Leafy Veggies and Fruits  (3-4 servings)  Try: winter squash, spinach, kale, lettuce, broccoli, red bell pepper, carrot, sweet potato, apricot, mango, cantaloupe, papaya     Vitamin C  (3 servings)  Try: orange (whole or juiced), grapefruit, kiwi, strawberry, blackberry, raspberry, mango, peach, papaya, cantaloupe, honeydew, spinach, bell pepper, broccoli, cauliflower, tomato, avocado     Protein  (3 servings)  Try: poultry, beef, lamb, low-mercury fish and seafood, DHA-enriched eggs, pasteurized cheese, yogurt, nuts, peanut butter, beans, tofu, edamame, soy pasta     Iron  (3 servings)  Try: beef, duck, sardines, spinach, dried fruit, beans, soy products, pumpkin seeds, barley, oat bran     Other Veggies and Fruits  (1-2 servings)  Try: green beans, zucchini, mushroom, corn, potato, apple, pear, banana, cherry, blueberry, avocado     Fats  (roughly 4 servings)  Try: peanut butter, avocado, sour cream, cream cheese, cream, salad dressing, oil, butter, mayonnaise     Fluids  (at least 8 servings of 8 ounces)  Try: water, juice, decaf tea, seltzer    PHOTO: Kayla Snell                                 Related Video"
"8 ', <b>Nutrition</b>, u' Tips for Plus-Size Pregnant Women",https://www.thebump.com/a/healthy-plus-size-pregnancy,"In general, overweight women should aim to gain between 15 and 25 pounds during pregnancy, while obese women should aim for 11 to 20. A plus-size pregnancy is a higher-risk pregnancy, so following weight-gain guidelines is that much more vital, says Margaret Wertheim, a registered dietitian nutritionist in Madison, Wisconsin. And keep in mind: Pregnancy isnt the time to start dieting. I definitely do not recommend pregnant women restrict themselves to the point of depriving their bodies or their babies of the calories they both need, Wertheim says. Instead, focus on eating nutrient-dense real foods emphasizing protein, healthy fats, vegetables, and fruit while limiting foods with added sugar. Read on for more tips on eating for two.   Tip #1: Go lighter on the carbs.  Overweight or obese women are more likely to have elevated blood sugar levels, which can lead to having a large baby, so Wertheim doesnt recommend consuming lots of carbs. Whats more, many carbohydrate-rich foods, like sweets, soft drinks, bread, pasta and chips, generally aren't super-rich in vitamins and minerals compared with beans, nuts, meats or veggies. But cutting them out altogether can lead to growth retardation, says Romy Block, MD, an endocrinologist who sees patients in a high-risk obstetrics clinic in Chicago. Stick to healthier sources of carbs, like fruit, dairy products and whole grains, which will give you and baby the nutrients you need.   Tip #2: Slash your sugar intake.  I always suggest that mommies-to-be reduce refined sugars and starches, says Julie Kabat Friedman, a health psychologist specializing in obesity and weight management and an assistant professor at the Northwestern University Feinberg School of Medicine. Were not saying you have to go cold turkeyyou can still have your treats. Just heed Friedmans advice to be mindful of portion size and make eating sweets a planned part of your day, instead of whenever you feel like it.    Advertisement      Tip #3: Focus on lean protein.  While youre cutting back on carbs and sugar, focus on filling your plate with more lean protein, like chicken breast, sirloin cuts of beef, beans, fish, tofu and low-fat dairy. Theres evidence that doing this helps prevent excessive pregnancy weight gain, decreases the risk of  gestational diabetes  and helps you feel more full, Friedman says.   Tip #4: Try dividing your plate.  Block suggests following this easy formula to get the right balance at every meal: Just divide your plate into quarters. Fill one quarter with lean protein, another with grains/complex carbs and fill the last two with veggies or a salad. Do this three times a day and youll have packed your day full of healthy nutrients, without overdoing it.   Tip #5: Stick to a meal schedule.  Stress eating can kick in for many pregnant women, especially in the third trimester when anxieties over big issues (delivery, child care, finances!) pop up. Friedman suggests creating a schedule that includes eating three meals and two snacks each day at a set time. Eating according to the clock helps prevent skipping a meal or overindulging, and it can help reduce emotional decision making about food. Need a few more ways to fight those stress-induced cravings? Try changing your environment (take a walk around the block or go run an errand) or distracting yourself with an enjoyable activity that doesnt involve food, like emailing a friend or browsing online for baby names.   Tip #6: Check your prenatal vitamin for iodine.  Getting enough folic acid and calcium during pregnancy is a no-brainer, but theres another necessary mineral you probably havent heard about. One especially important nutrient that has come to light recently is iodine, says Wertheim. Its essential for proper thyroid function and for baby's brain development, but about one-third of pregnant women in the United States are iodine-deficient. Check the label of your prenatal vitamin to see if it includes 150 microgams of iodine, and talk to your OB about the right dosage for your particular needs.    Advertisement      Tip #7: Get those zzzs!  Have you ever noticed its like a thousand percent harder to eat right when youre extra tired?  Lack of sleep  makes your body want to eat more, but then its too sleepy to burn off those extra calories, Friedman explains. Chances are heartburn, leg cramps or vivid dreams are going to disrupt your sleep at least some nights, but you can make sure you get the best rest possible by having a set wake and sleep time, and taking a hot shower before bed. Your body cools down after getting out of the hot shower, and that process has a relaxing, sleep-inducing effect, she says.   Tip #8: Dont try too hard to be perfect.  You and your body are going through a lot right now, and its important to be kind to yourself through this memorablebut stressfulexperience. Preventing excessive weight gain during pregnancy has health benefits for both mom and baby; but the same goes for stress, says Friedman. If eating perfectly while pregnant is stressing you out too much, take a step back and dont beat yourself up if you have to give into the cravings once in a while. No mother should feel overly pressured about weight during pregnancy, Friedman says.   Plus More From The Bump   Nutrition During Pregnancy   Weight-Control Tips for Plus-Sized Pregnancy   6 Tricky Things About Your Plus-Sized Pregnancy                                               Related Video"
10 Pregnancy Foods To Eat For Baby Kristin Koch,https://www.thebump.com/a/10-pregnancy-foods-to-eat-for-baby,"Eggs   What it's got:  Whether you like them fried, scrambled, hard-boiled or served as an omelet, eggs are the gold standard for prenatal protein. They also happen to be a great source of folate, iron and choline.   Why it's good for both of you:  Not only are eggs a relatively cheap, versatile and convenient source of protein, but they contain choline too. Never heard of that last one? Choline is critical to fetal brain development and reduces the risk of neural tube defects, such as spina bifida. But to reap the benefits, you'll have to eat the whole thing (so forget the egg-whites-only order); choline is contained in the yolk. If your cravings are more for a burger than eggs Benedict, youre in luck  there's also choline in beef. Bonus: Give baby a brain boost by buying eggs fortified with omega-3s.   Sweet Potatoes   What it's got:  Don't just save these guys for Thanksgiving  sweet potatoes are full of nutritious fiber, vitamin B6, potassium (even more than bananas have!), vitamin C and iron, as well as copper and beta-carotene.   Why it's good for both of you:  Sure, other foods on our list offer many of the same nutrients, but we're singling out sweet potatoes for their beta-carotene  an antioxidant that your body converts to vitamin A. And as you may recall, vitamin A plays an important role in the development of baby's eyes, bones and skin. Sweet potatoes are also a great way to meet your iron quota. Not only do these orange spuds contain iron, but they also have copper  a mineral that helps your body absorb iron. So swap in sweet potatoes for your usual sides; they're great mashed, baked or French-fried (um, yum!)    Advertisement      Nuts   What they've got:  This crunchy (and convenient) snack is full of healthy fats (including those brain-boosting omega-3s we mentioned earlier), protein, fiber and a variety of vitamins and minerals. Plus, noshing on nuts will help make a dent in the 800 milligrams of magnesium you're supposed to get now that you're preggers.   Why they're good for both of you:  Munching on magnesium-rich foods helps reduce the risk of premature labor and aids in the development of your baby's nervous system. A quarter cup of almonds contains 98 milligrams of magnesium, so keep a stash in your purse for a convenient prenatal power snack on the go. Cravings control: If you feel like a bottomless pit these days, try noshing on shelled pistachios. They take longer to eat, giving your body more time to register that it's full.   Beans and Lentils   What they've got:  If you're not a big meat eater (or one at all), beans and lentils are great sources of protein and iron, as well as folate, fiber and calcium. And beans (especially baked ones) are also bursting with zinc.   Why they're good for both of you:  Beans boast a bunch of the baby- and mom-friendly minerals found in animal products, so they're a great option for vegetarian and vegan moms-to-be. Beans are also rich in zinc  an essential mineral that's linked to a lower risk for preterm delivery, low birth weight and prolonged labor. Beans bother your stomach? Other great sources of zinc include meat, chicken, milk, fortified cereals, cashews, peas, crab and oysters (just don't eat them raw!).    Advertisement      Lean Meat   What it's got:  Sure, you know it's a great source of protein, but lean beef and pork are also packed with iron and B vitamins.   Why it's good for both of you:  Your body needs a lot more protein now (about 25 extra grams a day) to help the fetus grow and to ensure his or her muscles develop properly. Same goes for iron: Not getting enough of this mineral can impair baby's growth and increase the risk for preterm delivery and low birth weight. Iron is important for mom, too  it's necessary for red blood cell formation (to prevent anemia). During pregnancy, your blood volume increases, so you'll need to up your iron intake (to around 27 milligrams a day). Bonus: Meat supplies a hefty dose of vitamins B6 (helps baby's tissue and brain growth, while easing mom's morning sickness) and B12 (helps to maintain healthy nerves and red blood cells).   Orange Juice   What it's got:  Down a glass in the morning to fill up on folate, potassium and, of course, vitamin C.   Why it's good for both of you:  You've probably heard a lot of buzz about folate and folic acid (the synthetic form that you get in supplements and fortified foods), and with good reason: It's a necessary nutrient for preventing certain birth defects early on in pregnancy and for ensuring a healthy pregnancy after that, so try to get about 600 micrograms a day. The potassium in OJ is important for keeping your muscle function, metabolism and overall health in check. Like iron, pregnant women need to consume more potassium, because of their expanding blood volume. And as you already know, orange juice is an excellent source of vitamin C, which, in addition to fighting colds, helps your body better absorb iron and keeps both your and baby's teeth and bones healthy.    Advertisement      You can also get your vitamin C from broccoli, tomatoes, strawberries, red peppers and a variety of citrus fruits, including another prenatal power food  mangoes, which are packed with more than 20 different vitamins and minerals. Bonus: Opt for OJ that's fortified with vitamin D, which increases blood circulation in the placenta and aids in calcium absorption so that your baby will have stronger bones.   Yogurt   What it's got:  Surprise! Plain yogurt actually contains even more calcium than milk. Plus, it's got essential bone-building nutrients, including protein, B vitamins and zinc.   Why it's good for both of you:  Calcium is essential for keeping your bones and teeth healthy and helping baby to develop his or hers, and skimping on this key nutrient could put you both at risk. Expectant moms should get at least three servings of calcium a day to reduce the risk of low birth weight and preterm delivery. If your calcium count comes up short, your body will take the calcium baby needs from your bones, putting you at greater risk for osteoporosis later on. Bonus: Snack on Greek yogurt topped with fruit for double the protein (and fiber) punch.   Oatmeal   What it's got:  Those oats are filled with fiber, protein and vitamin B6.   Why it's good for both of you:  Start your morning off right with a nice big bowl of oatmeal. Whole grains are great for keeping your energy levels up, especially if morning sickness has you feeling a bit drained. Plus, all that fiber will help with another pregnancy pleasantry: constipation. But the benefits don't just stop with mom. This convenient breakfast dish (yep, the instant kind is great too!) also contains protein and vitamin B6, both of which are important for baby's development. Bonus: Look for a variety that's fortified with iron, B vitamins and folic acid.    Advertisement      Leafy Greens   What it's got:  You had to know these guys were gonna make the list. Chock-full of antioxidants and nutrients, dark-green veggies  including spinach, asparagus, broccoli and kale  should really be on everyone's plates.   Why it's good for both of you:  These super foods are especially important for moms-to-be and developing babies. That's because, in addition to all those antioxidants, leafy greens supply calcium, potassium, fiber and folate, plus another important nutrient we haven't told you about yet: vitamin A. Because of its role in helping baby's eyesight develop and aiding in bone and skin growth, it's important for moms to nosh on vitamin A-filled foods too. No midnight cravings for asparagus or spinach? Oranges are also a great source.   Salmon   What it's got:  This oily fish is an excellent source of omega-3 fatty acids and protein.   Why it's good for both of you:  Forget about preordering Baby Einstein DVDs  just incorporate salmon into your diet over the next nine months. The omega-3 fatty acids (aka DHA and EPA) in fish help baby's brain to develop, and higher levels of DHA in newborns have even been associated with higher IQs, advanced motor skills and fewer neurological problems later on. Omega-3s are good for the development of baby's eyes, too, and salmon is also a great source of lean protein for moms-to-be. Worried about seafood? Salmon's low in mercury and considered safe for expectant moms, but limit your intake to two servings of six ounces or less each week to be safe. Just not feeling fish right now? Snack on walnuts and almonds.    Advertisement      The Bump Experts:  Elizabeth Ward, RD  ExpecttheBestPregnancy.com ; Maria Pari-Keener, RD and Founder of Maternal Health Matters, an NYC practice offering prenatal and postnatal counseling    PHOTO: Shutterstock                                 Related Video                     All medical information reviewed by      Dr. Paula Prezioso      of Pediatric Associates in New York City."
">Nutrition</b>, u' Tracker",https://www.thebump.com/a/tool-nutrition-tracker,Wondering how much baby should be eating? Not sure when to start solids? Track all of baby's nutritional needs with our handy feeding chart.    **> _Click the image below to download the chart _      Don't have Adobe Reader?  Download it now  **                                     Related Video
"Prenatal ', <b>Nutrition</b>, u"" Has Long-Term Effects on Baby's Development ...",https://www.thebump.com/a/prenatal-nutrition-has-long-term-effects-on-babys-development-so-what-should-you-eat,"Researchers from the  NUTRIMENTHE project  (a research project funded by the European Commission that involves researchers from more than 20 different organizations aiming to educate moms on the mental role that specific nutrients and food components have on a child's development) found that  prenatal nutrition programs the long-term health, well-being, brain development and mental performance of children .   The project, in its fifth year, have addressed the  influence of prenatal nutrition  by studying hundreds of European families. Professor Cristina Campoy, lead researcher for the project, described the need for a long-term study because shorter-term research seem ""unable to detect the real influence of nutrition in early life."" She added, ""NUTRIMENTHE was designed to be a long-term study, as the brain takes a long time to mature, and early deficiencies may have far-reaching effects. So, early nutrition is most important.""   So far, they've examined the effect of B-vitamins, folic acid, breast milk (compared to formula), iron, iodine and omega-3 fatty acids on the cognitive, emotional and behavioral development of children from before birth up to age nine.   Researchers have found that folic acid can reduce the likelihood of behavioral issues during early childhood. They've also found that oily fish is also very beneficial  not only for the omega-3 fatty acids but also for the iodine content  because it has a positive effect on a child's ability to read when measured at the age of nine. NUTRIMENTHE researchers also found that parental education level, socioeconomic status and age are all major influences on a child's mental performance because they influence  how  certain nutrients are processed and transferred during both pregnancy and if a mother breastfeeds.    Advertisement      Campoy said, ""It is important to try to have good nutrition during pregnancy and in the early life of the child and to include breastfeeding if possible, as such 'good nutrition' can have a positive effect on mental performance later in childhood. However,"" she said, ""in the case of genetics, future studies should include research on genetic variation in mothers and children so that the optimum advice can be given. This area is relatively new and will be challenging!""   As the NUTRIMENTHE research is ongoing, the results of the most recent study will contribute to the scientific dietary recommendations for pregnant women and children in order to improve their mental performance.   Looking to get the most out of your prenatal nutrients?:   Foods With Calcium     Foods With Folate     Foods With Iron   Foods With Omega-3   Foods With Protein   Am I Getting Enough Folic Acid?   What's the Importance of Fiber?   Do I Need More Iron Now That I'm Pregnant?   Are Iron Supplements Safe for Pregnant Women?   The Vegetarian Pregnancy: Am I Getting All the Nutrients I Need?   Should I Eat More Fish?   What Foods are Best to Brown Bag?   Which foods help soothe your symptoms and keep you feeling great?:   Foods to Eat to Ease Your Symptoms   10 Superfoods for You (and Baby!)   What to Eat When You're Pregnant   How to Eat Right All Pregnancy Long   Healthiest Foods for Moms-to-Be   7 Awesome Meal Ideas for Pregnancy   Which foods should you avoid?:   Foods to Avoid When You're Pregnant   10 Worst Foods for Pregnant Women   Not sure what to eat? Start here:   What to Eat When You're Pregnant   Pregnancy Starter Guide: What to Shop For   The Six-Meal Solution   Do you think it's important to eat well during your pregnancy to aid in baby's development?    PHOTO: Veer / The Bump                                 Related Video"
7 Healthy Meal Ideas for Pregnancy,https://www.thebump.com/a/healthy-recipes-pregnancy,
"Q&A: ', <b>Nutritional</b>, u' recommendations for a pregnancy with multiples?",https://www.thebump.com/a/nutritional-recommendations-for-a-pregnancy-with-multiples,"Yes. If youre carrying  multiples , youre not only eating for two, but potentially three or four! That means youll need to gain more weight than usual to support a healthy pregnancy. Its generally recommended that moms expecting twinsgain 24 pounds by 24 weeks of pregnancy (it willreduce your chance of preterm labor). The American Pregnancy Association says women carrying twins are expected to gain 35 to 45 pounds during their pregnancy and moms carrying triplets should gain50 to 60 pounds. Also they recommend that moms-to-be of twins gain only four to six pounds during the first trimester and one and half pounds per week during the second andthird trimesters. If you're expecting triplets, you should gain one and half pounds per week throughout your entire pregnancy.   Hopefully youll naturally have the appetite to support the weight gain, but here are some things to keep in mind that might help your nutritional intake keep up with your growing babies:   -Eating small meals (about six) frequently throughout the day can help you consume more calories without feeling too full. Try snacking on nutrient-rich foods, like complex carbohydrates and nuts.  -Incorporate foods into your diet that are high in protein and fiber. This includes leafy greens, grains, peanut butter, eggs, and oils. Like normal pregnancies, you should be careful around certain fish and processed meats. Red meat, if cooked properly, is great because its high in iron, which is also important throughout your pregnancy.  -Consume a dairy product before bed each night to carry you over to breakfast the next morning.   Have more questions? You can also ask your MD about referring you to a professional dietician to help you meet your daily  nutritional needs .                                Related Video"
What to Eat While Pregnant With Twins and Triplets,https://www.thebump.com/a/what-to-eat-pregnant-twins-triplets,"If youre expecting twins, guidelines say you should consume 300 extra calories per day in the first trimester, 680 in the second trimester, and 900 in the third. If youre carrying triplets, eat 450 extra calories in the first trimester, 1,020 in the second trimester, and 1,350 in the third. Keep in mind that the sources of the calories are even more important than the number you consume. Get 20 to 25 percent of your calories from protein, 45 to 50 percent of your calories from carbs (but stay away from white carbs  moms carrying multiples are at increased risk for gestational diabetes), and 30 percent of your calories from fats.   Zinc   HOW MUCH  30 mg per day   WHY  Zinc levels drop off during pregnancy, so make sure to supplement your diet with this essential nutrient that is linked to a lower risk of preterm delivery, low birth weight, and prolonged labor.   TRY  Black-eyed peas are a great choice.   Folic acid   HOW MUCH  600 g a day   WHY  Even before you get pregnant, you should start increasing this one. Doing so  cuts your risk of birth defects.   TRY  No midnight cravings for spinach or asparagus? Try an orange for 50 g a pop.   Calcium   HOW MUCH  If youre expecting twins, get 1,500 mg a day, and get 2,000 mg  a day if youre carrying triplets.   WHY  Its extremely important to get enough calcium when pregnant. This essential nutrient can reduce the severity and lower the overall risk of preeclampsia, low birth weight, and preterm delivery.    Advertisement      TRY  Some yogurt has 450 mg per cup, which is more than the calcium in a serving of milk   Magnesium   HOW MUCH  300 mg per day   WHY  This decreases risk of pre-mature labor and aids in developing your babies nervous systems.   TRY  Sprinkling some almonds on your cereal! Nuts are a great source, and a quarter cup of almonds has 98 mg of magnesium.   Protein   HOW MUCH  Calculate your nonpregnant protein needs (an average-size woman needs 70 g of protein a day) and add 25 g of protein per fetus.   WHY  Your body needs a lot more protein now to help the fetuses grow and ensure that your babies muscles develop properly.   TRY  A lean-beef or chicken burger yields 30 g.   DHA   HOW MUCH  There are no specific guidelines for how much DHA a mom of multiples should be getting each day, but some studies say you should be aiming for 600 mg per day.   WHY  Higher levels of DHA in newborns correspond with higher birth weights. Its also associated with higher IQs, advanced motor skills, and fewer neurological problems later.   TRY  A 4-oz. serving of salmon packs a punch, with 130 mg.   Iron   HOW MUCH  30 mg per day   WHY  Not enough can impair your babies growth and increase the risk of hypertension, preterm delivery, and low birth weight.   TRY  A bowl of fortified cereal at 10 mg, which provides more iron than a serving of beef.   Vitamin D   HOW MUCH  25 g per day   WHY  It helps increase blood circulation in the placenta and aids in calcium absorption so that your babies will have improved bone mass.    Advertisement      TRY  A fortified cup of orange juice, or go outside and get some sun for a few minutes every day, because this vitamin can be absorbed through sun exposure.   Plus, more from The Bump:   Pregnancy Nutrition and Exercise   Average Birth Weight for Twins, Triplets and Quads?   Pregnancy Checklist for Multiples                                Related Video"
Your Pregnancy Diet,https://www.thebump.com/a/your-pregnancy-diet-meal-plans-nutritional-tips,"Now that you're pregnant, you're probably getting hit with a ton of advice on what's safe and what's off-limits   especially  when it comes to fitness and nutrition. A little overwhelmed by all the info? Not to worry; we're hear to clearup some of the confusion. From grocery list staples to exercise dos and don'ts, we've gota plan forhowyou canstay healthy for the next nine months.   **    * **Your Four-Step Plan *    >   Step One: Learn the basics .Get ready for some Prenatal Nutrition 101.   >   Step Two: Clean out that pantry .Read tips on what to toss and what to bulk up on.   >   Step Three: Rework your grocery list . Find out what you shouldbeaddingand  why .   >   Step Four: Plan ahead .Get ideasfor healthy meals and on-the-go snacks.      Food: What's Safe, What's Not     >   Q:   What foods should I avoid?   > Q:   How much fish should I be eating?   > Q:   Can I be a vegetarian while pregnant?   > Q:   How much calcium should I get?   > Q:   Are soft cheese okay to eat?   > Q:   Is lunch meat safe to eat?   > Q:   Can I still eat seafood?      Exericise Dos and Don'ts   > Q  :  Can I stick to my current workout routine?   > Q:   Whatactivities  aren't safe while pregnant?   > Q:   Is it safe to do Pilates while pregnant?   > Q:   Is yoga safe to do during the third trimester?  **      Q:**  Can I lift weights while pregnant?    > Q:   Is it safe to do yoga in the first trimester?    > Q:   Can I take regular gym classes, or only prenatal ones?        **  Cool Tool: Pregnancy Workout Plan     Advertisement      **Looking for a prenatal workout plan that changes with you through each stage of your pregnancy? Look no further. Print out our easy-to-follow pregnancy workout plan, custom-made by fitness expert Tracey Mallett.   >>  Download the workout        > Join the discussion: Chat with other mamas-to-be on our health &exercise board.                                Related Video"
